City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
301,chonchi,-42.6128,-73.8092,10.07,98,100,0.25,CL,1712456003
302,tinambac,13.8164,123.3261,30.24,64,93,0.71,PH,1712456003
303,georgetown,5.4112,100.3354,30.96,74,20,1.03,MY,1712456004
304,kodiak,57.79,-152.4072,1.73,93,100,6.69,US,1712456004
305,wau,7.7029,27.9953,24.51,76,100,2.84,SS,1712455821
306,tenenkou,14.4572,-4.9169,34.1,32,80,3.47,ML,1712456004
307,crane,31.3974,-102.3501,19.47,15,20,12.77,US,1712456004
308,altamont,42.2068,-121.7372,6.91,46,100,4.63,US,1712456004
309,fortuna,40.5982,-124.1573,11.63,75,100,0.45,US,1712455422
310,manta,-0.95,-80.7333,26.67,74,20,3.58,EC,1712455964
311,filey,54.21,-0.2892,11.55,81,40,4.02,GB,1712456004
312,papao,-17.75,-149.55,30.37,74,60,3.15,PF,1712456004
313,kayangel,8.0823,134.7173,28.15,80,30,8.82,PW,1712456004
314,kyshtovka,56.555,76.6271,-6.48,78,5,6.71,RU,1712456004
315,inskoy,54.4297,86.44,8.17,83,100,1.05,RU,1712456004
316,huetamo de nunez,18.5833,-100.8833,32.12,20,22,2.29,MX,1712456004
317,pitimbu,-7.4706,-34.8086,27.33,77,57,3.67,BR,1712456004
318,decorah,43.3033,-91.7857,8.51,49,75,3.6,US,1712455753
319,vesele,47.0148,34.915,8.98,60,38,1.34,UA,1712456004
320,chengyang,27.0892,119.6453,16.9,95,100,1.07,CN,1712456005
321,enewetak,11.3474,162.3373,27.25,79,95,7.91,MH,1712456005
322,acarau,-2.8856,-40.12,26.09,86,100,1.78,BR,1712455719
323,raduzhnyy,62.0961,77.475,-11.98,91,7,3.06,RU,1712456005
324,faya-largeau,17.9257,19.1043,28.2,13,52,11.71,TD,1712456005
325,illizi,26.4833,8.4667,26.15,10,81,8.85,DZ,1712456005
326,bhilwara,25.35,74.6333,25.27,12,3,2.81,IN,1712455757
327,sal rei,16.1833,-22.9167,21.28,86,99,6.97,CV,1712456005
328,akrehamn,59.2667,5.1833,11.79,76,100,8.75,NO,1712456005
329,fisterra,42.9049,-9.2629,12.08,85,1,5.46,ES,1712456005
330,serenje,-13.2325,30.2352,18.06,94,100,1.9,ZM,1712456005
331,labuan bajo,-8.4964,119.8877,28.07,82,100,2.41,ID,1712455765
332,coxen hole,16.3244,-86.5366,26.6,83,40,6.69,HN,1712456005
333,tsengel,49.4783,100.8894,7.77,49,50,0.96,MN,1712456005
334,toguchin,55.2353,84.3858,3.68,96,79,6.72,RU,1712456005
335,deder,9.3167,41.45,15.55,73,65,1.88,ET,1712456006
336,kalmunai,7.4167,81.8167,27.45,80,100,1.97,LK,1712455758
337,pedernales,18.0384,-71.744,27.34,77,29,1.52,DO,1712456006
338,santa cruz,-17.8,-63.1667,25.7,94,100,2.06,BO,1712455944
339,turinskaya sloboda,57.6232,64.3858,-5.08,62,99,4.53,RU,1712456006
340,island harbour,50.724,-1.2758,12.31,84,5,5.81,GB,1712456006
341,vozhega,60.4725,40.2213,0.33,96,100,3.61,RU,1712456006
342,hede,33.7681,120.2517,17.96,53,100,3.43,CN,1712456006
343,babayevo,59.3936,35.9371,0.42,97,100,2.84,RU,1712456006
344,ghat,24.9647,10.1728,22.03,13,3,1.47,LY,1712456006
345,arkalyk,50.2486,66.9114,4.5,90,100,4.82,KZ,1712456006
346,hobyo,5.3505,48.5268,27.77,73,98,5.02,SO,1712456006
347,yanchep,-31.55,115.6833,31.18,23,0,3.51,AU,1712456006
348,callao,-12.0667,-77.15,24.84,78,0,6.17,PE,1712456006
349,ola,59.5833,151.2833,-1.59,76,9,1.27,RU,1712456006
350,remire-montjoly,4.9167,-52.2667,26.02,89,0,0.0,GF,1712456006
351,nova vicosa,-17.8919,-39.3719,25.04,63,1,4.61,BR,1712456007
352,pucon,-39.2822,-71.9543,10.86,91,47,1.47,CL,1712455892
353,fortaleza,-3.7227,-38.5247,28.07,83,20,1.03,BR,1712455788
354,waingapu,-9.6567,120.2641,29.88,74,99,3.65,ID,1712456007
355,keflavik,64.0049,-22.5624,-1.76,64,0,9.77,IS,1712456007
356,north bend,43.4065,-124.2243,10.55,93,100,4.63,US,1712455872
357,yatou,37.15,122.3833,21.76,35,59,2.44,CN,1712456007
358,macau,22.2006,113.5461,27.89,89,40,4.63,MO,1712455807
359,east london,-33.0153,27.9116,18.97,72,100,8.1,ZA,1712455940
360,at taj,24.2049,23.2857,17.13,24,0,3.64,LY,1712456007
361,rojhan,28.6868,69.9534,27.4,9,0,2.8,PK,1712456007
362,vila franca do campo,37.7167,-25.4333,15.23,97,100,9.37,PT,1712456007
363,skagen,57.7209,10.5839,9.92,85,100,6.21,DK,1712456007
364,cabedelo,-6.9811,-34.8339,27.37,76,94,4.49,BR,1712456007
365,greymouth,-42.4667,171.2,16.13,61,0,2.09,NZ,1712455759
366,mweka,-4.85,21.5667,20.62,99,100,1.2,CD,1712456007
367,behshahr,36.6923,53.5526,12.28,85,81,4.49,IR,1712456007
368,aviano,46.0706,12.5947,13.1,93,13,0.82,IT,1712456008
369,vorkuta,67.5,64.0,-7.16,91,100,7.6,RU,1712456008
370,aguada de pasajeros,22.385,-80.8508,20.17,60,0,1.83,CU,1712456008
371,cervantes,-39.05,-67.3833,19.88,40,72,6.11,AR,1712455863
372,bankim,6.083,11.4905,21.85,80,18,0.81,CM,1712456008
373,huescar,37.811,-2.5412,15.62,41,100,3.07,ES,1712456008
374,holualoa,19.6228,-155.9522,25.43,75,40,6.17,US,1712455895
375,atbasar,51.8,68.3333,3.34,94,100,4.2,KZ,1712456008
376,menongue,-14.6585,17.691,18.04,88,93,0.9,AO,1712456008
377,mansa,29.9833,75.3833,23.03,17,0,1.29,IN,1712456008
378,udachny,66.4167,112.4,-9.9,87,100,10.65,RU,1712456008
379,kavieng,-2.5744,150.7967,27.42,83,100,5.68,PG,1712456008
380,icano,-28.9193,-65.3282,18.9,93,100,1.48,AR,1712455878
381,cold lake,54.4502,-110.2017,1.52,95,100,3.48,CA,1712455947
382,dalandzadgad,43.5708,104.425,12.1,18,5,2.8,MN,1712456008
383,labrador city,52.9463,-66.9114,-7.49,96,36,1.3,CA,1712455809
384,saudarkrokur,65.7461,-19.6394,-3.17,79,100,11.99,IS,1712456009
385,toamasina,-18.1667,49.3833,23.89,89,20,2.5,MG,1712456009
386,dedovichi,57.5517,29.9502,5.97,96,100,2.7,RU,1712456009
387,freetown,8.484,-13.2299,25.37,88,100,2.06,SL,1712456009
388,sault ste. marie,46.5168,-84.3333,3.16,70,0,2.06,CA,1712455905
389,muli,2.9167,73.5667,28.97,73,100,3.48,MV,1712456009
390,egilsstadir,65.2653,-14.3948,-2.31,95,100,10.63,IS,1712456009
391,san patricio,28.017,-97.5169,23.24,83,100,7.76,US,1712456009
392,ganjam,19.3833,85.0667,29.59,70,21,6.83,IN,1712456009
393,ancud,-41.8697,-73.8203,12.98,96,100,4.48,CL,1712456009
394,smirnykh,49.75,142.8333,7.81,75,96,4.31,RU,1712456009
395,palikir - national government center,6.9248,158.1611,30.41,70,75,3.6,FM,1712456009
396,vilhena,-12.7406,-60.1458,21.64,98,100,1.64,BR,1712455863
397,midelt,32.6852,-4.7451,19.08,20,100,4.64,MA,1712456009
398,tayshet,55.9342,98.0044,3.66,98,100,1.68,RU,1712456009
399,dunedin,-45.8742,170.5036,14.89,75,70,0.45,NZ,1712456009
400,trouville-sur-mer,49.3657,0.0804,14.89,75,75,8.75,FR,1712456010
401,kingston,17.997,-76.7936,29.53,76,20,3.09,JM,1712455887
402,tralee,52.2704,-9.7026,7.27,85,19,7.54,IE,1712456010
403,lander,42.833,-108.7307,3.88,51,100,2.57,US,1712456010
404,lae,-6.7221,146.9847,30.77,60,17,3.54,PG,1712456010
405,banda aceh,5.5577,95.3222,29.07,70,77,1.07,ID,1712456010
406,sirohi,24.8833,72.8667,24.36,33,2,2.11,IN,1712456010
407,shetpe,44.1667,52.1167,10.26,71,100,1.61,KZ,1712456010
408,nishinoomote,30.7333,131.0,19.04,85,100,9.34,JP,1712456010
409,aasiaat,68.7098,-52.8699,-7.38,90,100,1.07,GL,1712456010
410,cao bang,22.6667,106.25,20.79,97,100,1.66,VN,1712456010
411,medina,24.4686,39.6142,26.24,34,20,2.57,SA,1712455807
412,mili,6.0815,171.735,28.11,80,93,9.79,MH,1712456010
413,dien bien phu,21.3833,103.0167,33.54,26,19,1.45,VN,1712456010
414,pacific grove,36.6177,-121.9166,14.12,68,0,3.13,US,1712456010
415,afif,23.9065,42.9172,21.86,51,56,2.91,SA,1712455820
416,pingliang,35.5392,106.6861,12.12,60,100,1.85,CN,1712456010
417,la grande,45.3246,-118.0877,4.45,77,100,2.86,US,1712456011
418,ad dilam,23.9915,47.1627,25.23,29,96,3.36,SA,1712455820
419,meizhou,24.2977,116.1072,23.14,87,71,1.4,CN,1712456011
420,taroa,8.7058,171.2275,27.7,78,99,8.9,MH,1712456011
421,parun,35.4207,70.9221,-6.91,77,18,7.64,AF,1712456011
422,sarangani,5.4033,125.4636,27.59,80,80,12.48,PH,1712456011
423,petropavlovsk-kamchatsky,53.0452,158.6483,6.33,73,75,5.81,RU,1712456011
424,wuyo,10.3852,11.6968,29.34,37,36,1.29,NG,1712456011
425,tamanrasset,22.785,5.5228,23.95,14,0,9.77,DZ,1712456011
426,dudinka,69.4058,86.1778,-13.58,95,100,5.94,RU,1712456011
427,ulan bator,47.9077,106.8832,7.07,57,40,3.0,MN,1712456011
428,villa emilio carranza,19.9667,-96.6,24.43,87,7,5.67,MX,1712456011
429,yeppoon,-23.1333,150.7333,23.88,90,93,5.81,AU,1712456011
430,vuktyl,63.8567,57.3094,-4.94,74,100,3.58,RU,1712456011
431,rivera,-30.9053,-55.5508,17.94,74,100,6.84,UY,1712455922
432,mogocha,53.7333,119.7667,-10.98,48,100,3.83,RU,1712456012
433,morogoro,-6.8167,37.6667,20.99,95,99,0.53,TZ,1712456012
434,gerolzhofen,49.9,10.35,15.32,78,100,2.58,DE,1712456012
435,kingscliff,-28.2667,153.5667,27.63,88,75,3.6,AU,1712456012
436,penzance,50.1186,-5.5371,11.38,80,19,15.91,GB,1712456012
437,tres arroyos,-38.3739,-60.2798,19.34,46,57,7.6,AR,1712455854
438,chaohu,31.6,117.8667,12.9,93,100,3.62,CN,1712455809
439,hovd,48.0056,91.6419,8.24,38,55,1.11,MN,1712455986
440,pak phanang,8.3511,100.202,29.9,64,100,3.45,TH,1712456012
441,fale old settlement,-9.3852,-171.2468,29.4,70,83,0.92,TK,1712456012
442,murakami,38.2333,139.4833,18.14,54,57,2.26,JP,1712456012
443,fort stockton,30.894,-102.8793,20.97,22,63,12.2,US,1712456012
444,birao,10.2849,22.7882,24.79,69,100,2.58,CF,1712456012
445,shubarkuduk,49.1447,56.4872,7.42,94,66,2.97,KZ,1712456012
446,vernon,50.2581,-119.2691,10.68,54,39,2.17,CA,1712456011
447,luderitz,-26.6481,15.1594,13.13,88,0,2.63,NA,1712456012
448,emmett,43.8735,-116.4993,9.08,60,60,1.06,US,1712455865
449,sabang,5.8933,95.3214,28.78,75,84,1.94,ID,1712456012
450,walvis bay,-22.9575,14.5053,13.38,79,0,5.38,NA,1712455731
451,coahuayana de hidalgo,18.7,-103.6583,20.37,83,13,0.42,MX,1712456013
452,abalak,58.1286,68.5944,-7.03,76,77,3.32,RU,1712455936
453,haiku-pauwela,20.9219,-156.3051,25.12,83,75,10.29,US,1712456013
454,juan griego,11.0817,-63.9655,26.72,78,94,5.85,VE,1712456013
455,sakakah,29.9697,40.2064,18.76,32,9,4.48,SA,1712456013
456,altay,47.8667,88.1167,7.64,42,4,0.59,CN,1712456013
457,kericho,-0.3677,35.2831,13.31,96,100,1.5,KE,1712456013
458,chita,52.0333,113.55,-3.06,31,0,5.0,RU,1712455752
459,quibala,-10.7337,14.98,17.59,96,100,0.41,AO,1712456013
460,sinabang,2.4803,96.3801,28.47,78,39,0.52,ID,1712456013
461,harnai,30.1005,67.9374,20.75,20,0,3.47,PK,1712456013
462,al bardiyah,31.7561,25.0865,15.69,86,0,7.67,LY,1712456013
463,champerico,14.3,-91.9167,28.73,73,12,3.08,GT,1712456013
464,quatre cocos,-20.2078,57.7625,25.06,89,20,3.1,MU,1712456014
465,magong,23.5654,119.5863,23.88,87,96,6.37,TW,1712456014
466,yumbe,3.4651,31.2469,19.28,95,100,1.36,UG,1712456014
467,daru,-9.0763,143.2092,29.78,75,65,2.41,PG,1712456014
468,kishanpur,25.65,81.0167,27.85,16,0,1.1,IN,1712456014
469,motomachi,43.8228,144.1044,13.77,68,25,6.68,JP,1712456014
470,santa marta,11.2408,-74.199,29.94,76,83,3.58,CO,1712455933
471,ad-damazin,11.7891,34.3592,30.67,51,35,4.98,SD,1712456014
472,taltal,-25.4,-70.4833,18.95,82,16,1.3,CL,1712456014
473,ziniare,12.5822,-1.2983,32.03,42,89,3.44,BF,1712456014
474,balkh,36.75,67.0,15.2,40,6,1.74,AF,1712455869
475,semirom,31.4167,51.5667,5.3,72,43,1.42,IR,1712455757
476,praia,14.9215,-23.5087,22.3,73,20,8.23,CV,1712456014
477,rouyn-noranda,48.2398,-79.0288,-1.68,95,37,2.1,CA,1712455900
478,lodeynoye pole,60.726,33.5531,-6.02,97,100,1.25,RU,1712456014
479,bonthe,7.5264,-12.505,25.59,89,83,2.19,SL,1712456014
480,mejit,10.2753,170.8646,27.18,77,100,8.96,MH,1712456014
481,galliano,29.4422,-90.2992,20.56,83,0,1.54,US,1712455729
482,stephenville,32.2207,-98.2023,21.8,79,0,6.69,US,1712456003
483,joshimath,30.5667,79.5667,9.36,34,0,3.54,IN,1712456015
484,aral,40.5156,81.2636,13.09,32,100,3.41,CN,1712456015
485,meadow lakes,61.6247,-149.6011,3.54,87,100,2.06,US,1712456015
486,broome,42.2506,-75.833,5.86,69,100,3.6,US,1712456015
487,shalqar,47.8333,59.6,12.26,58,100,2.65,KZ,1712456015
488,vineuil,47.5833,1.3833,14.77,93,100,3.94,FR,1712456015
489,jacmel,18.2342,-72.5347,26.12,84,9,0.81,HT,1712456015
490,karratha,-20.7377,116.8463,31.49,17,100,6.76,AU,1712456015
491,guanica,17.9716,-66.908,27.99,61,6,2.39,PR,1712456015
492,port-vila,-17.7338,168.3219,28.78,65,75,4.63,VU,1712455928
493,malangali,-8.5667,34.85,17.98,92,100,2.89,TZ,1712456015
494,bengkulu,-3.8004,102.2655,28.29,72,83,0.16,ID,1712456015
495,jinhua,29.1078,119.6547,14.1,95,100,1.43,CN,1712456015
496,dame-marie,18.5667,-74.4167,26.31,82,1,2.02,HT,1712456015
497,sibiti,-3.6819,13.3499,21.38,98,100,1.17,CG,1712456015
498,iwaki,37.05,140.8833,22.65,94,98,1.68,JP,1712456015
499,cape canaveral,28.4058,-80.6048,18.88,77,0,5.14,US,1712456016
500,majene,-3.5403,118.9707,29.79,66,92,1.39,ID,1712456016
501,pleasanton,37.6624,-121.8747,13.42,60,0,4.12,US,1712456016
502,gunnison,38.7,-107.0673,-5.53,79,78,8.75,US,1712456016
503,necochea,-38.5473,-58.7368,20.18,55,48,6.9,AR,1712455896
504,bandon,51.7469,-8.7425,8.77,91,58,7.64,IE,1712456003
505,shingu,33.7333,135.9833,17.66,73,100,1.22,JP,1712456016
506,tantou,26.0314,119.5986,15.87,93,100,3.41,CN,1712456016
507,vlore,40.4667,19.4897,14.49,70,45,3.02,AL,1712456016
508,cururupu,-1.8283,-44.8683,23.37,100,100,0.66,BR,1712456016
509,tibu,8.639,-72.7358,25.83,72,94,1.29,CO,1712456016
510,bowen,-20.0167,148.2333,28.06,78,10,3.64,AU,1712456016
511,san andres,12.5847,-81.7006,29.01,79,40,5.66,CO,1712456016
512,plesetsk,62.708,40.2916,-8.81,98,41,2.2,RU,1712456016
513,bolhrad,45.6826,28.6149,11.33,85,0,3.72,UA,1712455939
514,policoro,40.2115,16.6726,11.66,77,0,0.45,IT,1712456016
515,vaxjo,56.8777,14.8091,9.03,93,75,4.12,SE,1712456016
516,tecumseh,42.0039,-83.9449,8.75,60,0,2.06,US,1712456017
517,conduaga,8.862,117.4893,32.6,50,100,2.98,PH,1712456017
518,suva,-18.1416,178.4415,27.71,83,75,5.66,FJ,1712456017
519,hope,33.6671,-93.5916,24.03,59,18,4.78,US,1712456017
520,puerto santa,-8.9906,-78.6456,21.58,88,93,4.22,PE,1712456017
521,leava,-14.3,-178.1667,28.49,77,97,3.43,WF,1712456017
522,turiacu,-1.6633,-45.3717,24.28,96,100,1.34,BR,1712456017
523,krasnyy yar,46.5331,48.3456,3.96,69,0,1.66,RU,1712456017
524,les avirons,-21.2418,55.3394,23.05,73,40,2.06,RE,1712456017
525,isernia,41.6002,14.2382,8.83,74,0,1.53,IT,1712456017
526,den helder,52.9599,4.7593,13.32,84,100,12.07,NL,1712456017
527,tofol,5.3248,163.0078,30.88,70,75,4.12,FM,1712456017
528,bushehr,28.9684,50.8385,24.33,47,96,1.59,IR,1712456017
529,barra de santo antonio,-9.4047,-35.5072,25.6,78,7,2.22,BR,1712456017
530,luganville,-15.5333,167.1667,28.41,72,72,5.28,VU,1712456018
531,westport,41.1415,-73.3579,7.64,61,0,4.63,US,1712455970
532,launceston,-41.45,147.1667,15.8,88,100,7.72,AU,1712456018
533,mandalgovi,45.7625,106.2708,10.11,31,97,3.8,MN,1712456018
534,bamboo flat,11.7,92.7167,29.05,79,81,1.03,IN,1712456018
535,chibougamau,49.9168,-74.3659,-2.23,93,17,1.53,CA,1712456018
536,abaza,52.655,90.0928,10.93,71,63,1.59,RU,1712456018
537,arroyo,41.6096,-4.7969,14.22,78,0,3.09,ES,1712456018
538,nantucket,41.2835,-70.0995,4.08,92,100,11.32,US,1712456018
539,sucua,-2.4667,-78.1667,20.69,98,100,1.2,EC,1712456018
540,shizunai-furukawacho,42.3339,142.3669,7.04,96,100,6.39,JP,1712456018
541,kuta,-8.7233,115.1723,30.0,79,20,3.13,ID,1712456018
542,totness,5.8833,-56.3167,26.66,81,84,4.15,SR,1712456018
543,kavaratti,10.5669,72.642,28.7,74,100,2.46,IN,1712456018
544,mao,39.8885,4.2658,17.31,67,0,6.17,ES,1712455762
545,saint-mandrier-sur-mer,43.078,5.929,17.1,74,67,1.03,FR,1712456018
546,castillos,-34.1667,-53.8333,15.79,81,100,2.24,UY,1712456018
547,trinidad,-14.8333,-64.9,25.13,87,74,0.72,BO,1712456018
548,orivesi,61.6777,24.3572,-1.72,84,97,0.45,FI,1712456019
549,kaiapoi,-43.3783,172.6401,21.5,61,2,7.72,NZ,1712456019
550,lunao,8.8503,125.0564,32.59,49,45,4.11,PH,1712456019
551,floro,61.5996,5.0328,10.98,71,100,9.77,NO,1712456019
552,port saint john's,-31.6229,29.5448,19.4,81,100,3.78,ZA,1712456019
553,medicine hat,50.0501,-110.6683,4.24,87,100,3.58,CA,1712455753
554,la'ie,21.6477,-157.9253,26.98,71,4,4.47,US,1712456019
555,carleton place,45.1334,-76.1494,6.17,76,100,1.34,CA,1712455989
556,ulladulla,-35.35,150.4667,24.32,72,100,3.57,AU,1712456019
557,tarawa,1.419,172.984,30.05,79,40,5.66,KI,1712456019
558,xinyuan,37.3,99.0,-0.75,52,32,1.67,CN,1712456019
559,katsuura,35.1333,140.3,15.25,94,100,3.89,JP,1712456019
560,langepas,61.2544,75.2124,-12.9,91,6,2.39,RU,1712456019
561,isangel,-19.55,169.2667,27.51,67,99,5.41,VU,1712456019
562,chandbali,20.7833,86.7667,30.79,61,8,5.33,IN,1712456019
563,livingston,55.9029,-3.5226,9.04,82,20,7.2,GB,1712455890
564,palmer,42.1584,-72.3287,4.9,69,66,0.45,US,1712456020
565,bafoulabe,13.8065,-10.8321,32.34,15,0,2.87,ML,1712456020
566,malvan,16.0667,73.4667,27.21,75,13,4.95,IN,1712456020
567,larkird,35.4894,66.6641,5.9,54,0,2.67,AF,1712455875
568,yoloten,37.2989,62.3597,14.89,36,5,4.17,TM,1712456020
569,rakops,-21.0167,24.3333,21.91,71,36,6.08,BW,1712456020
570,saldanha,-33.0117,17.9442,14.89,82,78,6.6,ZA,1712456020
571,obock,12.25,43.0833,21.63,82,89,5.53,DJ,1712456020
572,fernie,49.5,-115.0687,2.84,100,100,1.69,CA,1712456020
573,dakhla,23.6848,-15.958,18.16,96,8,5.36,EH,1712456020
574,victoria,22.2855,114.1577,28.57,86,65,6.71,HK,1712455422
575,vojens,55.2464,9.306,15.76,72,0,3.09,DK,1712456020
576,kolpny,52.2282,37.0368,6.91,86,56,1.45,RU,1712456020
577,coro,11.4045,-69.6734,26.63,84,99,7.01,VE,1712455997
578,alice springs,-23.7,133.8833,22.75,31,0,4.12,AU,1712456020
579,kourou,5.1552,-52.6478,26.03,88,100,2.7,GF,1712456020
580,ribeira brava,32.65,-17.0667,16.51,67,36,2.52,PT,1712456020
581,sosnovo,60.5514,30.2144,-3.16,94,100,0.39,RU,1712456020
582,umm kaddadah,13.6017,26.6876,27.4,14,94,6.69,SD,1712456021
583,puerto lleras,3.0223,-73.4044,22.33,98,89,0.45,CO,1712456021
584,vilyuysk,63.7553,121.6247,-12.78,86,85,2.68,RU,1712456021
585,kirakira,-10.4544,161.9205,28.62,79,100,3.46,SB,1712456021
586,ciudad lazaro cardenas,17.9583,-102.2,23.31,76,37,2.79,MX,1712455759
587,guerrero negro,27.9769,-114.0611,15.87,61,0,7.34,MX,1712456021
588,zabaykal'sk,49.6333,117.3167,-2.91,37,3,8.11,RU,1712456021
589,cacak,43.8914,20.3497,9.78,71,95,1.32,RS,1712456021
590,vila velha,-20.3297,-40.2925,24.97,83,40,2.06,BR,1712455742
591,hazorasp,41.3194,61.0742,8.91,44,78,2.24,UZ,1712456021
592,anna regina,7.2644,-58.5077,26.64,84,46,3.52,GY,1712456021
593,olinda,-8.0089,-34.8553,28.85,79,40,4.63,BR,1712455762
594,male,4.1748,73.5089,29.17,74,100,3.79,MV,1712456021
595,port douglas,-16.4833,145.4667,28.19,80,100,2.43,AU,1712456021
596,zliten,32.4674,14.5687,15.75,54,0,3.37,LY,1712455759
597,sabaudia,41.3003,13.0282,14.69,77,2,2.74,IT,1712456021
598,qa'en,33.7265,59.1844,12.77,48,0,2.21,IR,1712456022
599,ad darb,17.7229,42.2526,29.35,74,0,1.11,SA,1712456022
600,keshod,21.3,70.25,22.94,54,0,2.68,IN,1712456022
601,la libertad,-2.2333,-80.9,25.02,74,53,3.73,EC,1712455817
602,tubarjal,30.4999,38.216,14.9,49,0,5.75,SA,1712455820
603,pathein,16.7833,94.7333,30.78,62,100,3.45,MM,1712456022
604,nalut,30.3333,10.85,18.17,19,0,5.27,LY,1712456022
605,canutama,-6.5339,-64.3831,23.78,99,100,1.28,BR,1712456022
